"regulatoryGene"	"targetGene"	"weight"	"weightNorm"
"USF2"	"SULF2"	0.0560135241355119	1
"KLF13"	"CD2BP2"	0.0558732220098289	0.99749520981141
"LHX9"	"EPS8L3"	0.0538669726771864	0.961677978819322
"MLLT10"	"L33807"	0.0479663891614879	0.856335856416465
"TFCP2L1"	"AK001781"	0.0478925213914424	0.85501710757526
"ZBTB16"	"CDH23"	0.047442277904531	0.846978986534667
"HOXB5"	"EOMES"	0.0469518048943004	0.838222654598758
"RARG"	"MBL1P"	0.0468062882562354	0.835624770600013
"TFDP3"	"GARNL3"	0.0459153106901801	0.819718298371988
"STAT4"	"SORL1"	0.0458294445015496	0.818185343787256
"ZFP37"	"AK022414"	0.045542284473684	0.813058724237826
"POU2F1"	"CLIP2"	0.0455114129491617	0.812507580116853
"FOXK1"	"AK026490"	0.0453050177171657	0.808822840847517
"PLSCR1"	"IER5"	0.0444648346590892	0.793823194404207
"RBPJL"	"OR7E18P"	0.0443728049644175	0.792180203785565
"ZNF90"	"GMFB"	0.0443553241857873	0.791868122392723
"ZBTB7B"	"ITGAM"	0.043120051259524	0.769815003162538
"ZNF286A"	"BRAP"	0.0427622698887114	0.7634275926874
"ZNF287"	"MON2"	0.0426992402623535	0.762302335397653
"ZNF532"	"AL109790"	0.0426495031348693	0.761414386848587
"MSX2"	"GATAD2A"	0.0426145360249091	0.76079012493149
"ZHX1"	"PCDHGC3"	0.0423088908937251	0.755333493949933
"FOXD2"	"MGAT3"	0.0422971147323313	0.755123256126558
"ZNF627"	"AK026479"	0.0422542735387405	0.754358419522327
"MAFF"	"E2F2"	0.0421052879101734	0.751698604221175
"MYT1L"	"ANP32E"	0.0420941255183398	0.75149932392225
"ZNF347"	"PDE2A"	0.0419969113930824	0.749763776538689
"PLSCR1"	"TRAF3IP3"	0.0413809993539098	0.738768002773722
"ZBED1"	"AF257238"	0.0413027287826603	0.737370651465132
"PRDM15"	"SERINC5"	0.0412374455746803	0.73620516136274
"ZNF264"	"ATP6V0C"	0.0411151029534015	0.734020999177501
"BCL11A"	"AK024170"	0.0408965032003822	0.730118374652565
"RXRA"	"CDK19"	0.0407951051161835	0.728308131755629
"L3MBTL1"	"NGB"	0.040736806272377	0.72726733232895
"ZNF195"	"SSFA2"	0.0407275159809843	0.727101474323476
"PRRX2"	"SPINT1"	0.0406375683840935	0.725495655045382
"BARX2"	"MERTK"	0.0406177351217564	0.725141575157655
"GCFC2"	"NM_014074"	0.0405015438142556	0.723067231339906
"TULP4"	"NR1D2"	0.0402742306915132	0.719009048494769
"HMGB2"	"KCNK1"	0.0402486228246512	0.718551875566316
"ZNF277"	"Z83934"	0.0401986854599453	0.7176603522159
"ZFP1"	"MIXL1"	0.0401882273312511	0.717473645008032
"GATA2"	"AK022335"	0.0401745446683834	0.717229370735365
"GATA4"	"AF257238"	0.0401574906407527	0.716924908056148
"FOXN1"	"AK001074"	0.0400811808836249	0.715562562831392
"SOX12"	"DCTPP1"	0.0400529127863543	0.715057897258088
"EBF4"	"PRRG1"	0.0399654020614889	0.713495583045297
"ZNF532"	"CABP2"	0.0399444409714564	0.713121368239927
"CENPT"	"PRMT6"	0.0396424134163246	0.707729321233544
"IKZF1"	"UCP1"	0.0395584799273543	0.706230870809907
"TFAP2B"	"CDH4"	0.0395281037782537	0.705688570542794
"HMGB1"	"CHRD"	0.0394751151301695	0.704742573144809
"FOXD4"	"HIVEP3"	0.0394632648163193	0.704531011490135
"ZNF175"	"PCMT1"	0.0394223174043133	0.703799984249161
"ZNF708"	"RAC1"	0.0393261700742564	0.702083482180406
"ZBTB14"	"CCDC6"	0.0392822464813026	0.701299321682889
"SP140"	"AK023497"	0.0392260867222066	0.700296710974801
"ZNF395"	"D17231"	0.0391953695736844	0.699748322902522
"KMT2C"	"SERINC1"	0.0391876412067648	0.699610349671256
"MEF2D"	"WAS"	0.0391605776152725	0.699127187936478
"NME2"	"DNPH1"	0.039005454945325	0.696357809070542
"ZNF423"	"SEMA3A"	0.0389043451974592	0.69455271379353
"ATF5"	"AF009294"	0.038794750325641	0.692596135029569
"LYAR"	"CCDC25"	0.0387538646176418	0.691866209379822
"MIXL1"	"ZFP1"	0.0387325957544927	0.691486499952905
"TULP3"	"ADCY2"	0.0387195181051957	0.691253026885484
"ZNF532"	"NRIP1"	0.0387016668764484	0.690934331909176
"MAZ"	"EIF4H"	0.0386805501419242	0.690557338408943
"ZBTB26"	"TYW1"	0.0386174854032967	0.689431454265769
"TFEC"	"U90305"	0.038575466308764	0.68868129445738
"FOXD1"	"AK026890"	0.0385732668855044	0.688642028524847
"PIAS1"	"DENND3"	0.0385188315843441	0.687670204273464
"ZNF45"	"RAB11FIP4"	0.0384687243585008	0.686775648420809
"ZNF444"	"PTPN21"	0.0384560170582443	0.68654878713235
"LYAR"	"MCM6"	0.0384009466941459	0.685565625209433
"POU3F2"	"SNX6"	0.0383200583785082	0.68412153975175
"ZSCAN30"	"DEFB1"	0.0382609948806646	0.683067089085502
"HMGB2"	"KIF1C"	0.0382444818470343	0.682772284680938
"CSDC2"	"ARHGAP33"	0.03824368196216	0.682758004471173
"ZNF180"	"SUN1"	0.0380690565759707	0.679640446901204
"GCM1"	"AJ227854"	0.0380644924707597	0.679558964700585
"MYNN"	"ADAMTS5"	0.0380349039042437	0.679030725012534
"PHOX2B"	"ITGA9"	0.0379856079970532	0.678150653494962
"ZNF677"	"LDHA"	0.0379123542577637	0.676842866841291
"TFAM"	"RGS10"	0.037822204601185	0.675233440225665
"TUB"	"TRIM25"	0.0377965406172867	0.674775265449227
"ADNP2"	"CLDND1"	0.0377194885438666	0.673399667776891
"BORCS8-MEF2B"	"MIB1"	0.0376432543986354	0.672038672438573
"STAT2"	"FOXJ3"	0.0376230806428871	0.671678513779398
"HMGB2"	"AK024164"	0.0375593043265905	0.670539925960101
"PAX5"	"HOXA1"	0.0375118062908935	0.669691951539101
"HOXB4"	"TIMM9"	0.0372736879825434	0.665440865537548
"USF2"	"FAM120A"	0.0371207322589776	0.66271017279992
"SIX2"	"TLR9"	0.0371202886771091	0.66270225360763
"SMAD6"	"ADIRF"	0.0370572709905798	0.661577209477629
"IKZF2"	"RLN1"	0.0369864943507622	0.66031364606308
"NPAS2"	"BORCS6"	0.0369568240480798	0.659783947153034
"SFPQ"	"ADGRE2"	0.0369208354784002	0.659141449287831
"GRHL1"	"BMP5"	0.0369191767962043	0.659111837114316
"ZNF677"	"BBS7"	0.0368811133441489	0.658432296723975
"CIZ1"	"NEK9"	0.0368787304744619	0.658389755753311
"SOX12"	"MAD2L2"	0.0368745022744619	0.658314270411776
"MAF"	"ITGA3"	0.0368729802169058	0.658287097374914
"PBX2"	"AF086551"	0.0368450807302187	0.657789012544193
"ZNF24"	"CDH3"	0.0368127276898083	0.657211419169919
"POU2F2"	"AF132200"	0.0367909968807408	0.656823462700426
"NRF1"	"ELL2"	0.0367845748481784	0.656708811236132
"SUB1"	"SULF2"	0.0367484313805611	0.656063548004169
"HEY1"	"PLXNA2"	0.0367315788036017	0.655762681789813
"GPBP1"	"ERRFI1"	0.0366723711882643	0.654705658218253
"POU2F2"	"IQCH"	0.0366653358294141	0.654580057143177
"NME2"	"EMC4"	0.0366432650066876	0.654186030467171
"HEY1"	"PLCG1"	0.0366020410472785	0.653450066072048
"SALL2"	"CLCN1"	0.0365703018069796	0.65288343076765
"TERF1"	"ECM2"	0.036564056533617	0.652771934955541
"ZBTB25"	"PRDM4"	0.0365340325151614	0.652235921217449
"TADA2B"	"CNIH1"	0.0364920194376805	0.65148586883047
"GATAD2B"	"CEP104"	0.0364507607312944	0.650749284103427
"ZNF83"	"U36217"	0.0363914456065475	0.64969034118451
"TBX22"	"SLC16A10"	0.0363795556369657	0.649478071562748
"ZNF208"	"DNAAF2"	0.0363560431177619	0.649058306522667
"PRDM10"	"TOM1L2"	0.0363549653716672	0.649039065703395
"ZBTB14"	"OR2F1"	0.0363143608413948	0.648314159872186
"MIER3"	"AK021826"	0.0362984203939729	0.648029577752637
"ZNF552"	"CLINT1"	0.0362977067826502	0.648016837770039
"ZBTB32"	"ATP5G3"	0.0362190746667279	0.646613031865378
"MGA"	"UBE2N"	0.0361768982042116	0.645860062592917
"ZNF439"	"ST3GAL3"	0.0361700992410668	0.645738681850503
"ZNF629"	"NR1D2"	0.0361192995354386	0.644831763273031
"ZNF146"	"FMC1"	0.0360970740235887	0.644434974958192
"ZNF18"	"IBSP"	0.0360272087685028	0.643187682341558
"HOXB3"	"TMEM167B"	0.0360145066665958	0.642960913858356
"LYAR"	"TWIST1"	0.035990946122711	0.642540291441744
"HOXC6"	"MLYCD"	0.0359606136199221	0.641998770384874
"GFI1B"	"FOLR2"	0.0359115564644005	0.641122961260583
"NR3C1"	"PXN"	0.035903278011083	0.640975167429623
"IKZF4"	"MBD3"	0.0358974460038622	0.640871049588248
"MZF1"	"ANP32E"	0.0358593957311191	0.640191744485948
"ZNF514"	"GAPDHS"	0.0358478800620683	0.639986157188442
"ZNF600"	"TDRD12"	0.0358080675002478	0.639275390236443
"MSX1"	"FLJ11710"	0.0357825979516973	0.638820686681479
"GATAD1"	"AGBL2"	0.0357774396166183	0.63872859579524
"NCOA1"	"KHNYN"	0.0357613535365053	0.638441413719817
"SSRP1"	"RFC2"	0.0357519286363063	0.638273152566025
"MGA"	"MCM6"	0.0357514168203442	0.638264015201969
"NFKB1"	"Y16697"	0.0357504403529908	0.638246582494984
"MNX1"	"GAPDHS"	0.0357336667880088	0.637947126868136
"CSDE1"	"MITF"	0.0357067388296223	0.637466386568323
"LHX9"	"GPR75"	0.0356930234915669	0.63722152895104
"ATOH1"	"SLC16A7"	0.0356842041325453	0.637064078421767
"VENTX"	"VPS16"	0.035683368024302	0.637049151522305
"IRF8"	"AF090911"	0.0356537602272594	0.636520568514905
"NR0B1"	"TDRKH"	0.0356003665284235	0.635567339814159
"ZNF358"	"ABL1"	0.035564287554554	0.6349232279782
"KIAA1549"	"AK024805"	0.0355335941076024	0.634375263046064
"FOSL2"	"CHIC2"	0.0355275671803437	0.634267665330124
"CEBPZ"	"TPRKB"	0.0354906794736413	0.633609115323287
"GATA6"	"GTPBP6"	0.0354742871489616	0.633316465915261
"MAFF"	"CCDC85B"	0.0354620915687568	0.633098740278587
"FOXN1"	"DRD3"	0.0354455863338993	0.632804075104198
"HEY1"	"DSG2"	0.0354371092301386	0.632652734800378
"RXRB"	"L43350"	0.0354083200570582	0.632138766548519
"ZNF771"	"ACAP2"	0.0353702747374893	0.631459549874402
"AKNA"	"THEMIS2"	0.035344937727085	0.63100721250061
"BCL11A"	"AK021749"	0.0353234601709662	0.6306237773133
"MNX1"	"BMP5"	0.0353194805316385	0.630552729483528
"NKX2-8"	"TMEM97"	0.0353077976324309	0.630344156654235
"ETV1"	"AF087981"	0.0352908141903095	0.630040954126212
"ZMIZ2"	"NM_018506"	0.0351764753400353	0.627999681914922
"CEBPZ"	"PAK1"	0.0351555515160476	0.627626132413965
"SOX5"	"LUZP4"	0.0351328307015033	0.627220501543653
"ZMIZ1"	"PQLC1"	0.0350756171353826	0.626199077396473
"NKRF"	"HNRNPC"	0.0350332668129373	0.62544300423202
"ZNF202"	"AK021698"	0.0350312685285156	0.625407329197239
"TFE3"	"AJ276253"	0.0350164264888374	0.625142356765898
"PRDM15"	"METTL1"	0.0349975765711877	0.624805832365039
"FOXI1"	"FMN2"	0.034982919736485	0.624544166366891
"VSX1"	"SNTG1"	0.0349818761761928	0.624525535860985
"ZNF544"	"PHIP"	0.0349401751230798	0.623781053992426
"TCF7L1"	"KCNS2"	0.0348848493429416	0.622793332170025
"NME2"	"CELF2"	0.0348829699967622	0.622759780519627
"ZNF671"	"AK025630"	0.0348821016209332	0.622744277552399
"ID3"	"AK023836"	0.034879675604907	0.622700966297418
"PMS1"	"SCAMP1"	0.0348675837666208	0.62248509274772
"ZNF516"	"CRIPT"	0.0348490030888995	0.622153375041897
"FOXF2"	"MOB1B"	0.0348339683123051	0.621884961710895
"NFIA"	"MYOC"	0.0348079126038192	0.621419793541456
"NKX1-1"	"AK022519"	0.0347945080535731	0.621180484366521
"HOXB4"	"NME5"	0.0347895700937859	0.621092327803202
"RELA"	"AF085961"	0.034727530788396	0.619984750546684
"NR2F1"	"DEXI"	0.0347248561023239	0.61993699982731
"TMF1"	"FBXO31"	0.0346762210177974	0.619068725865315
"GCFC2"	"NM_004702"	0.0346629189320228	0.618831245971309
"NR2F6"	"DLK1"	0.0346556172358246	0.618700890020476
"FOXD2"	"AK002184"	0.0346410763788672	0.618441294553455
"NR0B1"	"TAF1C"	0.0346358641547672	0.618348241595613
"SON"	"RANBP6"	0.0346095865058575	0.617879111161218
"ARID2"	"ATRX"	0.0346004966754988	0.617716831952776
"PRDM4"	"LOC338667"	0.0345978887782976	0.617670273603852
"ZMIZ1"	"SERPINA1"	0.0345762690410103	0.617284300080119
"TCF12"	"ADGRG1"	0.0345398328298963	0.616633810547879
"NR5A1"	"HIPK3"	0.0345326608650348	0.616505770668722
"ZBTB6"	"PIAS1"	0.0345170530494482	0.616227126969231
"E2F6"	"TEAD1"	0.0345145358805425	0.616182188377265
"THAP7"	"PIK3R5"	0.0344775977986222	0.615522739030159
"MECP2"	"LRWD1"	0.0344761651194795	0.615497161651038
"FOXO1"	"DMXL2"	0.0344739951017044	0.615458420689662
"REPIN1"	"KCNJ8"	0.0344534795269759	0.615092159593879
"ZNF692"	"GRAP"	0.0344285762131224	0.614647564931468
"DNAJC2"	"TCEAL4"	0.034407784476762	0.614276373568645
"GATA2"	"NPHP4"	0.0343840931086803	0.613853415569709
"ID1"	"RANBP1"	0.0343550203411907	0.613334384354689
"LEF1"	"PVR"	0.0343542474070029	0.613320585290985
"TADA2B"	"HYOU1"	0.0343442688723607	0.613142440194847
"ZNF195"	"TMEM55A"	0.0343385067485587	0.613039569970362
"ZHX1"	"LARP1B"	0.0343384032842078	0.613037722838754
"IRF8"	"NM_004921"	0.0343280570753155	0.612853013716234
"BATF"	"FAM224A"	0.0343089707503601	0.612512268775616
"CREB3L1"	"FOXO3"	0.0342932777921835	0.612232105039825
"MYF6"	"AP2M1"	0.0342916237650604	0.61220257597254
"CEBPA"	"RORC"	0.0342231789060364	0.610980641447256
"TMF1"	"AL117506"	0.0342203785578957	0.610930647304164
"CREBZF"	"CLDND1"	0.0342047310876357	0.610651295656477
"PREB"	"PTBP1"	0.0342003176601115	0.61057250347919
"NR4A3"	"AK021919"	0.0341915936700788	0.610416755556391
"HOXC8"	"KIZ"	0.0341859050590382	0.610315197742838
"MITF"	"AK001740"	0.0341806566979245	0.610221499636984
"ZNF677"	"AK023255"	0.0341723820837166	0.610073774345002
"RORA"	"IBA57"	0.0341340749560533	0.609389883655128
"POU3F1"	"EHD3"	0.0341338111006474	0.609385173089064
"MIER3"	"AK025096"	0.0341317908493831	0.609349105883948
"ZNF197"	"PTGER2"	0.0341137489767169	0.609027007373907
"E2F7"	"AK026485"	0.0341110668713124	0.608979124198443
"PIAS3"	"VPS11"	0.0341101164772095	0.608962156972803
"ZNF444"	"SEMA3G"	0.0340886458395191	0.608578845299029
"ARID4B"	"CHD1"	0.0340819248903383	0.608458857326757
"SIX2"	"ZC2HC1A"	0.0340666650214458	0.608186425460917
"FOXP1"	"SPSB4"	0.0340515730316356	0.607916990712022
"POU1F1"	"ANGPTL7"	0.0340364167315532	0.607646407842682
"BNC1"	"ZNF354C"	0.0340330929502109	0.607587068934917
"EOMES"	"HOXB5"	0.0339983475997638	0.606966766053008
"HAND2"	"ATP4A"	0.033994484532501	0.606897799364652
"MAX"	"LARP6"	0.0339805770934611	0.60664951220089
"PHB"	"ZNF641"	0.0339643539103748	0.606359882449207
"ZNF22"	"AK024198"	0.033949821791126	0.606100442975025
"PGR"	"FBXO4"	0.0339180766142995	0.605533701686801
"OLIG2"	"FAM217B"	0.0338712207444784	0.604697191744885
"ZNF529"	"AK023519"	0.0338599918433815	0.604496724067298
"CDIP1"	"CIAO1"	0.0338556248182327	0.604418760303793
"BNC2"	"AK021536"	0.0338474348386234	0.604272545979026
"YEATS4"	"TMEM5"	0.0338431954429798	0.604196860763553
"ZHX2"	"AF075103"	0.0338394573147476	0.60413012459064
"SMAD5"	"PIGF"	0.0338131859117089	0.603661105662726
"TEAD2"	"S73397"	0.033807869237709	0.603566187978435
"ARNTL"	"GCN1"	0.0337889288849819	0.603228049055391
"ZNF395"	"ZFYVE1"	0.033756117486396	0.60264227268991
"TSC22D2"	"ANKRD11"	0.0337315588867059	0.602203832151323
"PREB"	"KIAA1033"	0.0337276636349244	0.602134290878182
"ETS2"	"EBF4"	0.0337266222201666	0.60211569867614
"EBF4"	"FAM161A"	0.0337142492699642	0.601894806482811
"ALX3"	"CASP7"	0.0337113704903932	0.601843412116621
"ZNF706"	"POLR2I"	0.0336983610199784	0.601611156235286
"REL"	"AK021910"	0.0336666947679677	0.601045823978488
"MIXL1"	"AL049331"	0.0336544505554712	0.600827230117712
"HOXB9"	"MEAF6"	0.0336477142528971	0.600706968043899
"ZNF180"	"PMS2P4"	0.0336387999250785	0.600547822052709
"TSC22D1"	"BCL11A"	0.0336366379608439	0.600509224869832
"ZNF704"	"PCF11"	0.0336290312927724	0.600373424307577
"ZNF770"	"SNX4"	0.0336286815190862	0.600367179856945
"BBX"	"WNK2"	0.0336138989407312	0.600103268978578
"FOXO3"	"TP53I13"	0.0336017523781595	0.599886418445441
"NKX2-2"	"CTSL"	0.0335768557244113	0.599441942684766
"CREBL2"	"VRK3"	0.0335763437480443	0.599432802457028
"ZFP1"	"LOC284561"	0.0335600853520031	0.599142544054399
"KLF10"	"MRGBP"	0.0335500215166816	0.598962876099618
"GCM1"	"PHKA1"	0.0335378000145387	0.598744687682954
"ZXDC"	"BCL11B"	0.0335263378423805	0.59854005545645
"KIAA1549"	"NPY"	0.0335251308019138	0.598518506366559
"FOXO3"	"AL049337"	0.0334949299009117	0.597979334774195
"LEF1"	"AK022204"	0.0334885707345531	0.597865805649635
"TULP1"	"MRPS10"	0.0334860948961635	0.597821604924403
"ZSCAN9"	"NM_017732"	0.0334780424485287	0.597677845934782
"ZKSCAN8"	"CABP1"	0.033463747422933	0.597422639253605
"NR5A1"	"PRSS22"	0.0334364562941905	0.596935415334673
"SSRP1"	"CD81"	0.0334226012791903	0.59668806408845
"E2F6"	"AJ227893"	0.0333922459560357	0.59614613562344
"ZNF302"	"GCGR"	0.0333735519767332	0.595812395163595
"ZBTB7B"	"AF116649"	0.0333435908272531	0.59527750381472
"FOXE1"	"LIN7B"	0.0333341341476853	0.595108675309216
"EVX1"	"NM_006276"	0.0333103712330328	0.594684440001418
"SP110"	"HACD2"	0.0333019907414663	0.594534824498808
"ZNF195"	"RRP1"	0.0332936093305377	0.594385192582981
"ZNF439"	"ST8SIA1"	0.0332920058740089	0.594356566343987
"TGIF1"	"TNNI3"	0.0332823490030798	0.594184163855871
"KLF2"	"AK002211"	0.0332703234253259	0.593969473244282
"FOXF2"	"SACS"	0.0332698394358725	0.593960832662193
"SPIB"	"RAB28"	0.03322909933764	0.593233506559055
"MYBL1"	"HOXA13"	0.0332250296289037	0.593160850735322
"ZBTB17"	"TEAD1"	0.0332057138270203	0.592816008981807
"GRHL1"	"ANKS1B"	0.0331935946004812	0.59259964647425
"ETV1"	"AGTPBP1"	0.0331584366760417	0.591971977978433
"TFEB"	"NUCKS1"	0.0331491853684997	0.591806815945071
"TP63"	"THPO"	0.0331073184226358	0.591059372421207
"RFX5"	"MLLT10"	0.0331030722483707	0.590983566188148
"NR2F6"	"ID1"	0.0331011172110122	0.590948663235893
"ZFP1"	"ACAD10"	0.0330836729806803	0.590637234333657
"ZNF35"	"CNR2"	0.0330817096668234	0.590602183622473
"TFAP2B"	"NUPR1"	0.0330629710632361	0.590267646492797
"STAT4"	"CD5"	0.033026918491668	0.589624006012672
"LRRFIP1"	"C20orf181"	0.0329836151184587	0.588850918193656
"MTF1"	"DACH1"	0.0329795638719967	0.588778591973792
"IRF3"	"ZMYND8"	0.0329744294016613	0.588686927140796
"ARNTL"	"COPS6"	0.0329723582714936	0.588649951603197
"CSDE1"	"IL2RA"	0.0329697643588973	0.588603642919065
"ZNF518A"	"DPP3"	0.0329677580309472	0.588567824284529
"HOXB5"	"AF090883"	0.0329581557429813	0.58839639625685
"ZBTB7B"	"MYLIP"	0.0329333726641208	0.587953948129492
"GFI1B"	"DUSP6"	0.0329305952333568	0.587904363126461
"EGR1"	"TYR"	0.0329125540268897	0.58758227650996
"GMEB1"	"ZNF805"	0.032902684629473	0.587406079822303
"FOXF1"	"TAL2"	0.0328753379874596	0.586917864834308
"OLIG2"	"AK022416"	0.0328683083652118	0.586792366173827
"ZNF175"	"NINL"	0.0328535174336592	0.586528306167233
"GABPA"	"OLIG1"	0.0328428544098775	0.586337941001922
"HINFP"	"KPNA3"	0.0328238077552936	0.585997904289755
"SMAD9"	"SIPA1L3"	0.0328135356218419	0.585814517623584
"FOSB"	"TBC1D10B"	0.0328108387580432	0.585766370968998
"TMF1"	"TRIM2"	0.0327842911727486	0.585292421405847
"ZNF326"	"ZNF800"	0.0327681717093114	0.585004643343567
"ZFPM2"	"ZKSCAN7"	0.0327626558857219	0.584906170275238
"ZNF226"	"MIF4GD"	0.0327568512604235	0.584802541278706
"SP4"	"TCP11L1"	0.0327254905263938	0.5842426633829
"MAX"	"NOLC1"	0.0327210134033415	0.58416273406009
"TADA2B"	"STRN"	0.0326945896208584	0.583690994727654
"ZNF677"	"CCDC18-AS1"	0.0326872766764679	0.583560437964741
"ZFP1"	"SPINK2"	0.0326659729798831	0.58318010666237
"ZFP1"	"RGMA"	0.0326632154325334	0.583130876634583
"EOMES"	"AK021763"	0.0326574699131402	0.583028302845808
"CEBPG"	"NOP58"	0.0326538164580135	0.582963078327567
"ZFP1"	"TRPC7"	0.0326427171001242	0.582764923363019
"ZBTB11"	"AF086366"	0.0326192249737281	0.582345522392295
"NFAT5"	"MED1"	0.0326177262431894	0.582318765808741
"SOX15"	"APOL1"	0.0326153525521213	0.582276388702413
"ETV3"	"AF279777"	0.0326146393089545	0.58226365529244
"ZNF426"	"AK021637"	0.0326099840523569	0.582180545781488
"HMBOX1"	"AK000903"	0.0326069282645863	0.582125991317763
"ZNF639"	"PDSS1"	0.0326062725176194	0.582114284377751
"GABPA"	"AK022823"	0.0325912564527156	0.581846205103405
"LCORL"	"AF095856"	0.0325898325634482	0.581820784648446
"TFEB"	"ZNF706"	0.0325892918364388	0.581811131140338
"NCOR1"	"AL137474"	0.0325506315409196	0.581120935404293
"NCOA1"	"NME4"	0.0325498854081815	0.581107614822351
"NFIL3"	"ECM1"	0.032547645378655	0.581067623952984
"TFDP3"	"ZNF252P"	0.0325393362971118	0.580919283321477
"TFDP3"	"AK024852"	0.0325288219383936	0.580731572248473
"HOXC12"	"MIR133A1HG"	0.0325286564499846	0.580728617811816
"MIXL1"	"AL133025"	0.0325188428817711	0.580553417833508
"EGR1"	"TAF1C"	0.0325162383550499	0.580506919657194
"TFAP4"	"MARCH6"	0.0325079156293865	0.58035833543951
"NR2F1"	"KIDINS220"	0.0325010076853879	0.580235009080292
"SMARCC1"	"OR10J1"	0.0324887644384382	0.580016432457259
"NEUROG1"	"ARF6"	0.0324879267766254	0.580001477822183
"ZNF358"	"NDP"	0.0324808615254328	0.579875343084159
"CDX4"	"AF086264"	0.0324567043653228	0.579444069378696
"PTF1A"	"U17617"	0.0324463092298596	0.579258486778357
"MZF1"	"IGKV1D-8"	0.0324338504868872	0.579036062941173
"ZSCAN2"	"NXT1"	0.0324292939312241	0.57895471552136
"ZNF771"	"AF086199"	0.0324274702257091	0.578922157214359
"MIXL1"	"CASQ1"	0.0324248307660294	0.578875035385828
"ZNF880"	"THOC1"	0.0324231177122377	0.578844452525383
"TET2"	"GPCPD1"	0.0324153096959407	0.578705057327214
"LITAF"	"ARPC4"	0.0324108602893277	0.578625622821322
"PAXBP1"	"FLVCR1"	0.0323916973414828	0.578283509945179
"ZNF7"	"AL050042"	0.0323829114729912	0.57812665731669
"POU5F1"	"CA2"	0.032372617286828	0.577942876947179
"ETV7"	"FAHD1"	0.0323719619467028	0.577931177270444
"ZNF395"	"AK021957"	0.0323591615164373	0.57770265334764
"PRDM14"	"TFAP2A"	0.0323390699312579	0.577343961665774
"FOXF1"	"P2RX7"	0.0323363690258457	0.577295742856944
"MXI1"	"MORF4L1"	0.0323222205002714	0.577043151615942
"FOXK2"	"SDR39U1"	0.0323126399037282	0.576872110841574
"SOX12"	"NACA"	0.0322873714142976	0.57642099676117
"ZNF347"	"NCKAP1"	0.0322859001463153	0.576394730462003
"NFAT5"	"SSBP1"	0.0322841923067949	0.576364240691064
"NPAS3"	"DMRT3"	0.0322834863876011	0.576351638034747
"MEF2D"	"AF143886"	0.0322556930262579	0.575855447841893
"MYF5"	"CACNA1C"	0.0322457599059777	0.5756781135207
"XPA"	"RNF123"	0.0322356016907463	0.575496760617304
"AKNA"	"DLK1"	0.0322313376745463	0.57542063585519
"TCF4"	"AK021698"	0.0322198637230777	0.575215793334644
"ISL1"	"CHD2"	0.0322057943961203	0.574964616013193
"PGR"	"LOC100506699"	0.0321923332066102	0.574724295667029
"ID1"	"GMPS"	0.0321744489177801	0.574405010474638
"CREB3"	"AK000881"	0.032166985064952	0.574271759568838
"FOXN2"	"UIMC1"	0.0321558747882265	0.574073409672148
"OLIG1"	"KERA"	0.0321405919834821	0.573800568336413
"TULP4"	"M34572"	0.0321258729611827	0.573537792113589
"SIX4"	"BBX"	0.0321196897304178	0.573427403937513
"FOSL1"	"OSBPL2"	0.0321191769134464	0.573418248702606
"THYN1"	"CTSL"	0.032117440842829	0.573387254926653
"FOXE3"	"AF064597"	0.0321040604301204	0.573148376675104
"ZNF439"	"CASKIN1"	0.0321024091964706	0.573118897479226
"TSC22D4"	"AKAP17A"	0.0320603893096774	0.572368723526744
"CSRNP1"	"CLIC4"	0.0320595931179405	0.572354509249938
"ADNP2"	"L38936"	0.0320500310445886	0.572183799166981
"TLX2"	"G3BP2"	0.0320277086833511	0.571785281816359
"NKX3-2"	"SERINC5"	0.0320257084098543	0.571749571270956
"STAT5A"	"RNF10"	0.0320192181774481	0.571633702246353
"TFE3"	"PPP6C"	0.0319837019368353	0.570999636792323
"MIXL1"	"AL049333"	0.031963837481376	0.570645000019046
"ZNF555"	"BANK1"	0.0319618258976692	0.570609087554371
"HES2"	"AF086137"	0.0319565979671589	0.570515754192634
"BNC2"	"BNIP1"	0.0319169123511062	0.56980725358202
"ATOH1"	"ALS2"	0.0319149764539861	0.569772692337214
"ZNF267"	"CSNK2A2"	0.0318891290622776	0.569311243212071
"NR4A2"	"NNT"	0.0318831766989836	0.569204976674018
"CIZ1"	"YAF2"	0.0318786427583382	0.569124032996301
"TEAD3"	"ELOVL1"	0.0318754740806598	0.56906746312809
"GCM1"	"Y10208"	0.0318647263889685	0.568875586400868
"ZNF644"	"RNF7"	0.0318484061714944	0.568584224310623
"BORCS8-MEF2B"	"PAK1"	0.031840858203669	0.568449471713962
"NFATC1"	"AK021723"	0.0318323477064694	0.568297535242709
"ZNF692"	"WNT2"	0.0318308442505466	0.568270694297669
"FOXF2"	"SQLE"	0.0318145539271959	0.567979865902168
"FOXK1"	"FAM81A"	0.0317915366280062	0.567568941941483
"BNC1"	"MCM8"	0.0317853850479951	0.567459118820977
"ZNF25"	"UVSSA"	0.0317673557082989	0.567137244059935
"NCOA1"	"DIABLO"	0.0317667958607811	0.567127249196616
"XPA"	"RNPEP"	0.0317666767830289	0.567125123321587
"CEBPZ"	"PARK7"	0.0317465484410429	0.566765775426652
"ZNF253"	"TSNAX"	0.0317351093530821	0.566561555318431
"ZNF184"	"MTSS1"	0.0317334735077563	0.566532350847706
